1420144565,345000,0.5,2015-01-02 5:36
1420144625,345000,0.5,2015-01-02 5:37
1420144631,345000,0.5,2015-01-02 5:37
1420144637,345000,0.5,2015-01-02 5:37
1420144643,345000,0.5,2015-01-02 5:37
1420144674,345000,0.5,2015-01-02 5:37
1420144680,345000,0.5,2015-01-02 5:38
1420144842,345000,0.12762277,2015-01-02 5:40
1420144843,345200,0.37237723,2015-01-02 5:40
1420144927,343100,0.0915,2015-01-02 5:42
1420145107,345000,0.105,2015-01-02 5:45
1420152429,344900,0.02899391,2015-01-02 7:47
1420154285,343100,0.45953719,2015-01-02 8:18
1420154303,343000,0.10058454,2015-01-02 8:18
1420154454,342700,0.45455503,2015-01-02 8:20
1420154463,344800,0.5,2015-01-02 8:21
1420156882,344700,0.47100609,2015-01-02 9:01
1420156883,345200,1.81309405,2015-01-02 9:01
1420156884,345700,0.60298586,2015-01-02 9:01
1420156884,345600,0.012914,2015-01-02 9:01
1420160490,345000,4.99710145,2015-01-02 10:01
1420160490,343900,0.8,2015-01-02 10:01
1420160786,343000,2.16041637,2015-01-02 10:06
1420161021,343000,0.75503552,2015-01-02 10:10
1420161021,343100,1,2015-01-02 10:10
1420161022,343000,0.5,2015-01-02 10:10
1420161023,342900,0.50277048,2015-01-02 10:10
1420161024,342900,0.4,2015-01-02 10:10
1420161025,342800,0.08576429,2015-01-02 10:10
1420161026,342700,3.54077616,2015-01-02 10:10
1420161026,341900,0.5,2015-01-02 10:10
1420161027,341900,0.01255155,2015-01-02 10:10
1420162778,344500,0.5,2015-01-02 10:39
1420162785,344500,0.5,2015-01-02 10:39
1420163053,344500,0.4,2015-01-02 10:44
1420163054,344600,0.01255155,2015-01-02 10:44
1420163055,344800,0.08744845,2015-01-02 10:44
1420163058,344800,0.5,2015-01-02 10:44
1420164008,345700,0.5,2015-01-02 11:00
1420164013,345700,0.5,2015-01-02 11:00
1420164019,345700,0.5,2015-01-02 11:00
1420164027,345700,0.5,2015-01-02 11:00
1420164034,345700,0.16564612,2015-01-02 11:00
1420165068,345000,0.5,2015-01-02 11:17
1420165075,345000,0.5,2015-01-02 11:17
1420165084,346000,0.5,2015-01-02 11:18
1420165130,346000,0.5,2015-01-02 11:18
1420165137,346000,0.5,2015-01-02 11:18
1420165145,346000,0.5,2015-01-02 11:19
1420165224,346000,0.5,2015-01-02 11:20
1420165232,346000,0.5,2015-01-02 11:20
1420165239,346000,0.5,2015-01-02 11:20
1420165246,346000,0.5,2015-01-02 11:20
1420165253,346000,0.5,2015-01-02 11:20
1420165258,346000,0.5,2015-01-02 11:20
1420165264,346000,0.5,2015-01-02 11:21
1420165270,346000,0.5,2015-01-02 11:21
1420165277,346000,0.5,2015-01-02 11:21
1420165290,346000,0.5,2015-01-02 11:21
1420165298,346000,0.5,2015-01-02 11:21
1420165307,346000,0.5,2015-01-02 11:21
1420165315,346000,0.5,2015-01-02 11:21
1420165322,346000,0.5,2015-01-02 11:22
1420165326,346000,0.5,2015-01-02 11:22
1420165332,346000,0.5,2015-01-02 11:22
1420165339,346000,0.5,2015-01-02 11:22
1420165345,346000,0.5,2015-01-02 11:22
1420165351,346000,0.5,2015-01-02 11:22
1420165357,346000,0.5,2015-01-02 11:22
1420165368,346000,0.174,2015-01-02 11:22
1420167871,346500,0.3001443,2015-01-02 12:04
1420167871,346000,1,2015-01-02 12:04
1420169438,346000,1,2015-01-02 12:30
1420170039,344500,0.2415,2015-01-02 12:40
1420170107,346500,0.5,2015-01-02 12:41
1420170168,346500,2.88600289,2015-01-02 12:42
1420170564,345000,0.5,2015-01-02 12:49
1420170570,345000,0.5,2015-01-02 12:49
1420170579,345000,0.5,2015-01-02 12:49
1420170580,345000,0.5,2015-01-02 12:49
1420170586,345000,0.5,2015-01-02 12:49
1420170597,345000,0.5,2015-01-02 12:49
1420170903,346200,0.5,2015-01-02 12:55
1420170909,346200,0.5,2015-01-02 12:55
1420170916,346200,0.0415,2015-01-02 12:55
1420170926,346200,0.4585,2015-01-02 12:55
1420170931,346000,0.5,2015-01-02 12:55
1420170942,346000,0.5,2015-01-02 12:55
1420170950,346000,0.5,2015-01-02 12:55
1420170955,346000,0.5,2015-01-02 12:55
1420170962,346000,0.5,2015-01-02 12:56
1420170975,346000,0.5,2015-01-02 12:56
1420170989,346000,0.5,2015-01-02 12:56
1420170997,346000,0.5,2015-01-02 12:56
1420171003,346000,0.5,2015-01-02 12:56
1420171010,346000,0.5,2015-01-02 12:56
1420171017,346000,0.5,2015-01-02 12:56
1420171021,346000,0.5,2015-01-02 12:57
1420171028,346000,0.5,2015-01-02 12:57
1420171032,346000,0.5,2015-01-02 12:57
1420171039,346000,0.5,2015-01-02 12:57
1420171046,346000,0.5,2015-01-02 12:57
1420171050,346000,0.5,2015-01-02 12:57
1420171057,346000,0.5,2015-01-02 12:57
1420171066,346000,0.5,2015-01-02 12:57
1420171073,346000,0.5,2015-01-02 12:57
1420171085,346000,0.5,2015-01-02 12:58
1420171097,346000,0.5,2015-01-02 12:58
1420171104,346000,0.5,2015-01-02 12:58
1420171118,346000,0.5,2015-01-02 12:58
1420171127,346000,0.5,2015-01-02 12:58
1420171139,346000,0.5,2015-01-02 12:58
1420171146,346000,0.5,2015-01-02 12:59
1420171150,346000,0.5,2015-01-02 12:59
1420171162,346000,0.5,2015-01-02 12:59
1420171171,346000,0.0415,2015-01-02 12:59
1420171171,346000,0.4585,2015-01-02 12:59
1420171237,345900,0.2,2015-01-02 13:00
1420171238,346000,0.3,2015-01-02 13:00
1420171249,346000,0.5,2015-01-02 13:00
